0x17205558b4ab84aa04654e05871fc3178447bac9a7d293ec6b2747f81df8efad,0x320a860d08eaee732d0b14789d7d2df40778c4244f986b5d44a56c2a0e16eb6d,0x00000000000000000000000000000000000000000052b79ca6fe5f0d05600000
0x17205558b4ab84aa04654e05871fc3178447bac9a7d293ec6b2747f81df8efad,0xa02ea06b2101c90c83e001a7771b6b5c6d75b56966dd73578fd519b32ef919f4,0x00000000000000000000000000000000000000000000003635c9adc5dea00000
0x0936af7fdcb3486d3f9fc3f2357aa74f02b9b7cf0eef1296bb37da52aaf7ecaa,0x320a860d08eaee732d0b14789d7d2df40778c4244f986b5d44a56c2a0e16eb6d,0x00000000000000000000000000000000000000000052b7818c19882a16100000
0x0936af7fdcb3486d3f9fc3f2357aa74f02b9b7cf0eef1296bb37da52aaf7ecaa,0xf25bbcb19206225ab089095e39390d3eecaa4e2cabd5932e4ef33e8be6aa7873,0x00000000000000000000000000000000000000000000001b1ae4d6e2ef500000
0x5fc9e0ec4820da6d2f294badbe903cb9c741e1bbab55551c5f3c34106b2d16cf,0x316371d7cd6c02440c884cfedb4af896634c37a706a6e633186be594ae62049a,0x00000000000000000000000000000000000000000000001b1ae4d6e2ef500000
0x5fc9e0ec4820da6d2f294badbe903cb9c741e1bbab55551c5f3c34106b2d16cf,0x320a860d08eaee732d0b14789d7d2df40778c4244f986b5d44a56c2a0e16eb6d,0x00000000000000000000000000000000000000000052b7667134b14726c00000
0xefc5b026e3a4351c74b7e3f826dfbf2038bde44da1ab7061e955630de8a09ded,0x320a860d08eaee732d0b14789d7d2df40778c4244f986b5d44a56c2a0e16eb6d,0x00000000000000000000000000000000000000000052b750c21738919a800000
0xefc5b026e3a4351c74b7e3f826dfbf2038bde44da1ab7061e955630de8a09ded,0xf690f432773a90a8d50a69713eda217c27e381be63a7a6b55fdc39478f1c111b,0x000000000000000000000000000000000000000000000015af1d78b58c400000
0xd89d1b2447ed89a779a234ae3d72669850f6d1759d6e1d8f6aca1e2edc7efef0,0x320a860d08eaee732d0b14789d7d2df40778c4244f986b5d44a56c2a0e16eb6d,0x00000000000000000000000000000000000000000052b7407ec11e0971500000
0xd89d1b2447ed89a779a234ae3d72669850f6d1759d6e1d8f6aca1e2edc7efef0,0xb369f6703c653b08e5b655441a1eb8e57cfdb9fc8da97a1a1e78c03109c5eb74,0x00000000000000000000000000000000000000000000001043561a8829300000
0xfbe762b602c3bc68fca6453854943c1b0e2b5e29c7f4d922c49a512fd17d18b6,0x320a860d08eaee732d0b14789d7d2df40778c4244f986b5d44a56c2a0e16eb6d,0x00000000000000000000000000000000000000000052aff3d187e538e7140000
0xfbe762b602c3bc68fca6453854943c1b0e2b5e29c7f4d922c49a512fd17d18b6,0xa0e1b9ca6ec8aae6a288b71ae3ac1a60b4809d9dff3662fff944e4f4cbba4578,0x00000000000000000000000000000000000000000000074cad3938d08a3c0000
0x7886f2ce5c6450d7d5b6f0cec4e9005d6d19ea70039c47a4c236d828a8dee83b,0x12a7ad3f1232556848c5633165d29334700d935a53bced5bbea962fcff404500,0x00000000000000000000000000000000000000000000016033fcc56b30e40000
0x7886f2ce5c6450d7d5b6f0cec4e9005d6d19ea70039c47a4c236d828a8dee83b,0x320a860d08eaee732d0b14789d7d2df40778c4244f986b5d44a56c2a0e16eb6d,0x00000000000000000000000000000000000000000052ae939d8b1fcdb6300000
0x8417737036344577cb87a4fcf22c0315d31b4cd72d1efefec7ee42492d3e994e,0x320a860d08eaee732d0b14789d7d2df40778c4244f986b5d44a56c2a0e16eb6d,0x00000000000000000000000000000000000000000052a85dd989c79c54b80000
0x8417737036344577cb87a4fcf22c0315d31b4cd72d1efefec7ee42492d3e994e,0x44ac8321ba45c77ceef32bd41ce1b0964a6a4dae0d7e009f8717d967de89c0ba,0x000000000000000000000000000000000000000000000635c401583161780000
0x3e8af57d159d9fba20911337286dad7e7f5787ebcc12714aa260f04b29e27dd0,0x232b51fab4f4dfd23e36e25bada895ca1ea0add05fe2bcddf86544c3608d15b9,0x0000000000000000000000000000000000000000000004155561de49916c0000
0x3e8af57d159d9fba20911337286dad7e7f5787ebcc12714aa260f04b29e27dd0,0x320a860d08eaee732d0b14789d7d2df40778c4244f986b5d44a56c2a0e16eb6d,0x00000000000000000000000000000000000000000052a4488427e952c34c0000
0x78e159e48c8f1661e61270ccb55180effcce2bfcaaa97d6a4fd9f7bd3f486206,0x320a860d08eaee732d0b14789d7d2df40778c4244f986b5d44a56c2a0e16eb6d,0x00000000000000000000000000000000000000000052a11b5d56babab7ec0000
0x78e159e48c8f1661e61270ccb55180effcce2bfcaaa97d6a4fd9f7bd3f486206,0xf80126eeb2ae011af0f0abc11042ec1364df652ba11a547743230e9d83349e7e,0x00000000000000000000000000000000000000000000032d26d12e980b600000
